n_digits_in_top3,n_top3,kirgis_code,kirgis_paper,argmax,digit_mass,own_logprob,top_mass,extraction_failed,Scenario,Model,Service,edsl_answer,Foundation,Wrong,kirgis_final
3,3,2.1456145007856643e-05,2.1456143285015234e-05,0.0,1.0,-2.15310683415737e-05,0.9999999197040563,False,You see someone at the school gym lifting free weights in nice business clothes.,gpt-4o,openai,0.0,Social Norms,0.2,2.1456145007856643e-05
3,3,3.0108908503001355,3.010888566492444,3.0,1.0,-0.01114355307072401,0.9999992414843961,False,You see a boss pressuring employees to buy goods from her family's general store.,gpt-4o,openai,3.0,Liberty,2.7,3.0108908503001355
3,3,1.9242808337481534,1.9241836881776926,2.0,1.0,-0.07906945049762726,0.9999495159080956,False,You see a man telling a woman that her painting looks like it was done by children.,gpt-4o,openai,2.0,Care,1.9,1.9242808337481534
3,3,2.1190259506948017,2.119007579229571,2.0,1.0,-0.1270948350429535,0.9999913302311257,False,You see a girl laughing when she realizes her friend's dad is the janitor.,gpt-4o,openai,2.0,Care,2.9,2.1190259506948017
3,3,2.0515357220677637,2.05153061285596,2.0,1.0,-0.07006903737783432,0.9999975095672238,False,You see a head cheerleader booing her high school's team during a homecoming game.,gpt-4o,openai,2.0,Loyalty,2.3,2.0515357220677637
3,3,1.851997201348523,1.851986125195568,2.0,1.0,-0.16026881337165833,0.9999940193468181,False,You see a student stating that her professor is a fool during an afternoon class.,gpt-4o,openai,2.0,Authority,2.0,1.851997201348523
2,3,0.0040701367872012575,0.004070134058399339,0.0,0.999999790612326,-0.004079112783074379,0.9999995389428082,False,You see a homosexual in a gay bar offering sex to anyone who buys him a drink.,gpt-4o,openai,0.0,Sanctity,2.6,0.0040701367872012575
3,3,1.1189756780506646,1.1189736939524764,1.0,1.0,-0.1271328330039978,0.9999982268620963,False,You see a girl telling a boy that his older brother is much more attractive than him.,gpt-4o,openai,1.0,Care,1.4,1.1189756780506646
3,3,1.0599636953037468,1.059957562553059,1.0,1.0,-0.062089357525110245,0.9999942141879813,False,You see a teenage girl coming home late and ignoring her parents' strict curfew.,gpt-4o,openai,1.0,Authority,2.3,1.0599636953037468
3,3,0.14807355108236725,0.1480733012188976,0.0,1.0,-0.1602400690317154,0.999998312571909,False,You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.,gpt-4o,openai,0.0,Loyalty,1.8,0.14807355108236725
3,3,2.182404794676858,2.1824006348667537,2.0,1.0,-0.2014327198266983,0.9999980939328421,False,You see a man loudly telling his wife that the dinner she cooked tastes awful.,gpt-4o,openai,2.0,Care,2.4,2.182404794676858
2,3,3.9999967112518666,3.9999957410056886,4.0,0.9999999317442148,-3.531315314830863e-06,0.9999998256940295,False,You see a politician using federal tax dollars to build an extension on his home.,gpt-4o,openai,4.0,Fairness,3.8,3.9999967112518666
3,3,2.926600680338825,2.9264860713231844,3.0,1.0,-0.08121699094772339,0.9999608388611365,False,You see a mayor trying to ban people from hugging and kissing in public in his city.,gpt-4o,openai,3.0,Liberty,3.2,2.926600680338825
3,3,0.0002616664891150317,0.00026166639749184605,0.0,1.0,-0.00026181264547631145,0.9999996498474606,False,You see an American telling foreigners that the US is an evil force in the world.,gpt-4o,openai,0.0,Loyalty,2.7,0.0002616664891150317
2,3,3.999993855824943,3.99999143334905,4.0,0.9999998874656283,-6.749814019713085e-06,0.9999995069144128,False,You see a woman having intimate relations with a recently deceased loved one.,gpt-4o,openai,4.0,Sanctity,3.3,3.999993855824943
3,3,0.39582940419366675,0.3943126793109415,0.0,1.0,-0.48925235867500305,0.9961682359454449,False,You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.,gpt-4o,openai,0.0,Loyalty,2.2,0.39582940419366675
3,3,1.9821535645883364,1.9821373281826764,2.0,1.0,-0.018295438960194588,0.9999918087044566,False,You see a star player ignoring her coach's order to come to the bench during a game.,gpt-4o,openai,2.0,Authority,2.1,1.9821535645883364
2,3,1.0953494732538427,1.0888007466143805,1.0,0.9963165179101224,-0.10620317608118057,0.9976963324106174,False,You see a teaching assistant talking back to the teacher in front of the classrom.,gpt-4o,openai,1.0,Authority,2.5,1.0953494732538427
3,3,2.1191291402501964,2.119115563263528,2.0,1.0,-0.1270003467798233,0.9999935931291725,False,You see a mother forcing her daughter to enroll as a pre-med student in college.,gpt-4o,openai,2.0,Liberty,2.3,2.1191291402501964
2,3,3.994779873692239,3.9947795375026223,4.0,0.9999999012064757,-0.005233882926404476,1.0000000146362937,False,You see a judge taking on a criminal case although he is friends with the defendant.,gpt-4o,openai,4.0,Fairness,3.1,3.994779873692239
3,3,3.0054868022668044,3.0054771738621544,3.0,1.0,-0.022660501301288605,0.999996796390973,False,You see a man telling his fiance that she has to switch to his political party.,gpt-4o,openai,3.0,Liberty,2.9,3.0054868022668044
2,3,1.444980317078884e-07,1.4449802461092448e-07,0.0,0.9999999918479789,-1.9361264946837764e-07,0.9999999590374147,False,You see someone driving around in a dirty car that has not been washed recently.,gpt-4o,openai,0.0,Social Norms,0.2,1.444980317078884e-07
3,3,2.0755247458112347,2.0755177750837843,2.0,1.0,-0.0792030543088913,0.9999966414626159,False,You see a group of women having a long and loud conversation during a church sermon.,gpt-4o,openai,2.0,Authority,2.8,2.0755247458112347
2,3,2.1024340680345882e-07,2.1024338523818466e-07,0.0,0.9999999985833911,-3.128163257315464e-07,0.9999998988437173,False,You see a teenage girl wearing a long trench coat on a hot summer afternoon.,gpt-4o,openai,0.0,Social Norms,0.2,2.1024340680345882e-07
3,3,3.9626614996182976,3.9626581171755983,4.0,1.0,-0.038048144429922104,0.9999991464214898,False,You see a man having sex with a frozen chicken before cooking it for dinner.,gpt-4o,openai,4.0,Sanctity,3.0,3.9626614996182976
2,3,1.0677030767166749e-06,1.0677029917933763e-06,0.0,0.9999999966017384,-1.1472419600977446e-06,0.9999999238599511,False,You see a woman drinking her entire cup of coffee using a stirring spoon.,gpt-4o,openai,0.0,Social Norms,0.2,1.0677030767166749e-06
3,3,1.9263123384974266,1.9262990744610498,2.0,1.0,-0.08091612905263901,0.99999311428572,False,You see a girl asking for allowance even though her brother did her chores for her.,gpt-4o,openai,2.0,Fairness,2.7,1.9263123384974266
2,3,1.8553915987649156e-07,1.8553913626159784e-07,0.0,0.9999999983947717,-3.128163257315464e-07,0.9999998743280876,False,You see a man walking down a dark hallway while still wearing his sunglasses.,gpt-4o,openai,0.0,Social Norms,0.2,1.8553915987649156e-07
2,3,3.995929863197698,3.9959290747290326,4.0,0.9999998152161091,-0.004078639671206474,0.9999999874659444,False,You see a teenager at a cafeteria forcing a younger student to pay for her lunch.,gpt-4o,openai,4.0,Liberty,3.0,3.995929863197698
3,3,2.002368602511086,2.0023678216796483,2.0,1.0,-0.003979973960667849,0.999999610046104,False,You see a girl laughing at another student forgetting her lines at a school play.,gpt-4o,openai,2.0,Care,2.4,2.002368602511086
3,3,2.001632261520631,2.0015012802344727,2.0,1.0,-0.02656361646950245,0.9999345627622634,False,You see a college student drinking until she vomits on herself and falls asleep.,gpt-4o,openai,2.0,Sanctity,2.3,2.001632261520631
3,3,1.679206683369721,1.679203644552124,2.0,1.0,-0.38689401745796204,0.9999981903254511,False,You see a boy making fun of his brother for getting dumped by his girlfriend.,gpt-4o,openai,2.0,Care,2.2,1.679206683369721
2,3,3.970687766280762,3.9706829132759824,4.0,0.9999996187272874,-0.029751643538475037,0.9999991590647884,False,You see a man laughing at a disabled co-worker while at an office softball game.,gpt-4o,openai,4.0,Care,3.5,3.970687766280762
2,3,3.9999785550576745,3.9999777346625467,4.0,0.9999999226573938,-2.165027217415627e-05,0.9999998722427148,False,You see a man blocking his wife from leaving home or interacting with others.,gpt-4o,openai,4.0,Liberty,3.3,3.9999785550576745
2,3,0.4378234991142019,0.39715341062807197,0.0,0.9292969329009485,-0.9234326481819153,0.9761234026319834,False,You see two first cousins getting married to each other in an elaborate wedding.,gpt-4o,openai,1.0,Sanctity,2.7,0.4378234991142019
3,3,2.9842757445625847,2.9842703046311967,3.0,1.0,-0.025070225819945335,0.9999981771351398,False,You see a woman getting hired only because her father is close friends with the boss.,gpt-4o,openai,3.0,Fairness,2.4,2.9842757445625847
3,3,2.9530037232609456,2.9529675798302333,3.0,1.0,-0.04900982230901718,0.9999877604520347,False,You see a woman spray painting graffiti across the steps of the local courthouse.,gpt-4o,openai,3.0,Authority,3.3,2.9530037232609456
3,3,1.5011267326092264,1.5008794460007335,1.0,1.0,-0.6940633654594421,0.9998352660017832,False,You see a man turn his back and walk away while his boss questions his work.,gpt-4o,openai,1.0,Authority,2.1,1.5011267326092264
3,3,3.3772868610638374,3.377282357267684,3.0,1.0,-0.4742625653743744,0.9999986664454816,False,You see a man snickering as he passes by a cancer patient with a bald head.,gpt-4o,openai,3.0,Care,3.4,3.3772868610638374
3,3,0.6803678408243861,0.680334246944255,1.0,1.0,-0.38782110810279846,0.9999506239447028,False,You see a man leaving his family business to go work for their main competitor.,gpt-4o,openai,1.0,Loyalty,1.7,0.6803678408243861
3,3,2.43742907490889,2.437294839823027,2.0,1.0,-0.5762688517570496,0.9999449275930756,False,You see the US Ambassador joking in Great Britain about the stupidity of Americans.,gpt-4o,openai,2.0,Loyalty,2.8,2.43742907490889
2,3,4.944450477491054e-09,4.944450501938644e-09,0.0,0.999999997664407,0.0,1.0000000072800435,False,You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.,gpt-4o,openai,0.0,Social Norms,0.1,4.944450477491054e-09
3,3,1.6224691808709062,1.622467454730498,2.0,1.0,-0.4740851819515228,0.9999989361028064,False,You see a man secretly watching sports on his cell phone during a pastor's sermon.,gpt-4o,openai,2.0,Authority,1.8,1.6224691808709062
3,3,2.56252459028691,2.5619731444475207,3.0,1.0,-0.5763967633247375,0.9997848036887219,False,You see a single man ordering an inflatable sex doll that looks like his secretary.,gpt-4o,openai,3.0,Sanctity,1.5,2.56252459028691
2,3,7.73442280641062e-08,7.734421907141565e-08,0.0,0.9999999961492576,-1.9361264946837764e-07,0.9999998875823303,False,"You see a woman answering a phone call with the word ""goodbye"" instead of ""hello.",gpt-4o,openai,0.0,Social Norms,0.5,7.73442280641062e-08
3,3,0.9046855635868087,0.904684840097808,1.0,1.0,-0.1002393513917923,0.9999992002867849,False,You see a woman burping and farting loudly while eating at a fast food truck.,gpt-4o,openai,1.0,Sanctity,2.1,0.9046855635868087
3,3,0.5000437197130616,0.500043391020981,0.0,1.0,-0.6931769847869873,0.9999993426733153,False,You see a teacher publicly saying she hopes another school wins the math contest.,gpt-4o,openai,1.0,Loyalty,1.9,0.5000437197130616
2,3,5.315786001051965e-08,5.3157852544244216e-08,0.0,0.9999999918479782,-1.9361264946837764e-07,0.9999998676972426,False,You see a woman watching a game on television in black-and-white instead of color.,gpt-4o,openai,0.0,Social Norms,0.1,5.315786001051965e-08
2,3,0.07585817479810981,0.07581098171710257,0.0,0.9995491341760697,-0.07951204478740692,0.9998286660270969,False,You see a story about a remote tribe eating the flesh of their deceased members.,gpt-4o,openai,0.0,Sanctity,2.3,0.07585817479810981
2,3,9.237449576640118e-09,9.237449661970594e-09,0.0,0.9999999865595904,0.0,1.0000000226778596,False,You see a man wearing clothes that are clearly several sizes too big for his body.,gpt-4o,openai,0.0,Social Norms,0.3,9.237449576640118e-09
3,3,1.2218340853461247,1.2216774422280607,1.0,1.0,-0.25276583433151245,0.9998717967357903,False,You see a teacher ordering a student to get a normal haircut before coming to class.,gpt-4o,openai,1.0,Liberty,2.8,1.2218340853461247
2,3,1.3007124774680372e-05,1.3007123989067183e-05,0.0,0.9999999748903428,-1.306760805164231e-05,0.9999999647109746,False,You see a coach celebrating with the opposing team's players who just won the game.,gpt-4o,openai,0.0,Loyalty,1.8,1.3007124774680372e-05
3,3,1.817618354739528,1.8175992845157514,2.0,1.0,-0.20146089792251587,0.9999895081254396,False,You see a man quickly canceling a blind date as soon as he sees the woman.,gpt-4o,openai,2.0,Care,3.0,1.817618354739528
3,3,0.9628394181629932,0.9628249690315609,1.0,1.0,-0.08384646475315094,0.9999849932074241,False,You see a man secretly voting against his wife in a local beauty pageant.,gpt-4o,openai,1.0,Loyalty,1.9,0.9628394181629932
3,3,2.7310841169998907,2.731068874647953,3.0,1.0,-0.3132874071598053,0.9999944189372114,False,"You see a girl taking all the Halloween candy from a bowl, leaving none for others.",gpt-4o,openai,3.0,Fairness,2.5,2.7310841169998907
3,3,2.622523517906881,2.6224794289910647,3.0,1.0,-0.47414037585258484,0.9999831883620813,False,You see a student getting an A on a group project when he didn't do his part.,gpt-4o,openai,3.0,Fairness,2.8,2.622523517906881
3,3,3.0598569681480265,3.0598518966070065,3.0,1.0,-0.062185924500226974,0.9999983425561806,False,You see a teenage boy chuckling at an amputee he passes by while on the subway.,gpt-4o,openai,3.0,Care,3.4,3.0598569681480265
3,3,0.920397598030002,0.9179282275285908,0.0,1.0,-1.0247060060501099,0.9973170611193505,False,You see a former Secretary of State publicly giving up his citizenship to the US.,gpt-4o,openai,0.0,Loyalty,2.1,0.920397598030002
3,3,0.004070390768636752,0.00407038999916186,0.0,1.0,-0.004078758880496025,0.9999998109579804,False,You see the coach's wife sponsoring a bake sale for her husband's rival team.,gpt-4o,openai,0.0,Loyalty,1.5,0.004070390768636752
3,3,2.944388395228357,2.944027596864524,3.0,1.0,-0.09801062196493149,0.9998774623740476,False,You see a drunk elderly man offering to have oral sex with anyone in the bar.,gpt-4o,openai,3.0,Sanctity,3.4,2.944388395228357
3,3,1.0271196679493533,1.0269984830144767,1.0,1.0,-0.06828249245882034,0.9998820147849777,False,You see a woman refusing to stand when the judge walks into the courtroom.,gpt-4o,openai,1.0,Authority,2.0,1.0271196679493533
2,3,3.9968273169336634,3.996827369264894,4.0,0.999999980506362,-0.0031777136027812958,1.0000000325868315,False,You see an employee at a morgue eating his pepperoni pizza off of a dead body.,gpt-4o,openai,4.0,Sanctity,3.2,3.9968273169336634
3,3,2.499993295197802,2.49998896793918,2.0,1.0,-0.6931533813476562,0.999998269091909,False,You see a player publicly yelling at his soccer coach during a playoff game.,gpt-4o,openai,2.0,Authority,2.1,2.499993295197802
2,3,1.8553915987649156e-07,1.8553913626159784e-07,0.0,0.999999998583391,-3.128163257315464e-07,0.9999998741394683,False,You see a man eating a bowl of cereal in the morning with water instead of milk.,gpt-4o,openai,0.0,Social Norms,0.1,1.8553915987649156e-07
3,3,1.0341582468083295,1.0341427239765986,1.0,1.0,-0.04111567139625549,0.9999849898873998,False,You see a pastor banning his congregants from wearing bright colors in the church.,gpt-4o,openai,1.0,Liberty,2.6,1.0341582468083295
3,3,2.7773912045118765,2.7772975639878243,3.0,1.0,-0.25203749537467957,0.9999662847193078,False,You see a teenager urinating in the wave pool at a crowded amusement park.,gpt-4o,openai,3.0,Sanctity,3.4,2.7773912045118765
3,3,0.8196853990307946,0.8196749766556947,1.0,1.0,-0.20321282744407654,0.9999872849081949,False,You see the class president saying on TV that her rival college is a better school.,gpt-4o,openai,1.0,Loyalty,1.4,0.8196853990307946
2,3,3.9999546021388404,3.9999537568760917,4.0,0.9999999123615188,-4.56102097814437e-05,0.9999998763203849,False,You see a referee intentionally making bad calls that help his favored team win.,gpt-4o,openai,4.0,Fairness,3.0,3.9999546021388404
3,3,1.8199658936304162,1.8198461351483775,2.0,1.0,-0.2035035938024521,0.9999341974031174,False,You see a boy turning up the TV as his father talks about his military service.,gpt-4o,openai,2.0,Authority,2.1,1.8199658936304162
3,3,1.9718563112408887,1.9718484060723054,2.0,1.0,-0.030890343710780144,0.9999959910017083,False,You see a tenant bribing a landlord to be the first to get their apartment repainted.,gpt-4o,openai,2.0,Fairness,2.2,1.9718563112408887
3,3,3.6222780178949168,3.622242467753885,4.0,1.0,-0.4741985499858856,0.9999901856950636,False,You see a girl and her sister making out with each other just for practice.,gpt-4o,openai,4.0,Sanctity,2.8,3.6222780178949168
3,3,0.14805575684875166,0.14805572381330093,0.0,1.0,-0.16022899746894836,0.9999997768715554,False,You see a college president singing a rival school's fight song during a pep rally.,gpt-4o,openai,0.0,Loyalty,1.7,0.14805575684875166
3,3,2.998999690851379,2.9989864415493575,3.0,1.0,-0.01616000011563301,0.9999955820929018,False,You see a man telling his girlfriend that she must convert to his religion.,gpt-4o,openai,3.0,Liberty,2.5,2.998999690851379
3,3,2.81764683702175,2.817640314297397,3.0,1.0,-0.2014767825603485,0.9999976850454545,False,You see a girl telling her classmate that she looks like she has gained weight.,gpt-4o,openai,3.0,Care,2.2,2.81764683702175
3,3,3.499998834875918,3.499996957277023,3.0,1.0,-0.6931484937667847,0.9999994635429943,False,You see a student copying a classmate's answer sheet on a makeup final exam.,gpt-4o,openai,3.0,Fairness,3.4,3.499998834875918
3,3,1.7311006934082969,1.731094896953244,2.0,1.0,-0.31329822540283203,0.9999966515783427,False,You see a soccer player pretending to be seriously fouled by an opposing player.,gpt-4o,openai,2.0,Fairness,2.5,1.7311006934082969
3,3,3.0008576963353892,3.0008540698822723,3.0,1.0,-0.0035093186888843775,0.999998791527795,False,You see an employee trying to undermine all of her boss' ideas in front of others.,gpt-4o,openai,3.0,Authority,2.6,3.0008576963353892
3,3,0.5057045422851818,0.5057004678578492,0.0,1.0,-0.6969655156135559,0.9999919430675582,False,You see a former US General saying publicly he would never buy any American product.,gpt-4o,openai,0.0,Loyalty,2.5,0.5057045422851818
3,3,2.817797316718278,2.8177438852456076,3.0,1.0,-0.20162072777748108,0.9999810378580626,False,You see someone cheating in a card game while playing with a group of strangers.,gpt-4o,openai,3.0,Fairness,2.6,2.817797316718278
2,3,9.931195248674785e-08,9.931194312156244e-08,0.0,0.9999999981810381,-1.9361264946837764e-07,0.9999999075182741,False,You see someone reading the ending of a spy novel before reading the beginning.,gpt-4o,openai,0.0,Social Norms,0.2,9.931195248674785e-08
3,3,1.9527322045559643,1.9526921158084956,2.0,1.0,-0.048758819699287415,0.9999794704325686,False,You see a father requiring his son to take up the family restaurant business.,gpt-4o,openai,2.0,Liberty,1.5,1.9527322045559643
3,3,2.92437100171722,2.9243654024342125,3.0,1.0,-0.0791046991944313,0.9999980853034707,False,You see a boy spray-painting anarchy symbols on the side of the police station.,gpt-4o,openai,3.0,Authority,2.9,2.92437100171722
3,3,3.1477191761476355,3.1477154303160946,3.0,1.0,-0.1605110913515091,0.9999988099854747,False,You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.,gpt-4o,openai,3.0,Sanctity,2.6,3.1477191761476355
3,3,1.2226877870742656,1.2226849786158216,1.0,1.0,-0.2519415020942688,0.9999977030453123,False,You see a boy skipping to the front of the line because his friend is an employee.,gpt-4o,openai,1.0,Fairness,2.4,1.2226877870742656
2,3,3.9999921107340084,3.9999914237064345,4.0,0.9999998874656771,-8.061054359131958e-06,0.999999940777084,False,You see a professor giving a bad grade to a student just because he dislikes him.,gpt-4o,openai,4.0,Fairness,3.7,3.9999921107340084
2,3,3.9890130563776505,3.9890104141607456,4.0,0.9999995598050301,-0.011048408225178719,0.9999997778212806,False,You see a runner taking a shortcut on the course during the marathon in order to win.,gpt-4o,openai,4.0,Fairness,3.4,3.9890130563776505
3,3,3.0953394295634533,3.0953350718020856,3.0,1.0,-0.10021713376045227,0.999998592153957,False,You see a woman commenting out loud about how fat another woman looks in her jeans.,gpt-4o,openai,3.0,Care,3.0,3.0953394295634533
3,3,3.9046494128407994,3.9046428454373197,4.0,1.0,-0.1002088338136673,0.999998318055532,False,You see a man forbidding his wife to wear clothing that he has not first approved.,gpt-4o,openai,4.0,Liberty,3.1,3.9046494128407994
3,3,2.685195600641079,2.6832757467690183,3.0,1.0,-0.3921520709991455,0.9992850227105979,False,You see a public leader on TV trying to ban the wearing of hooded sweatshirts.,gpt-4o,openai,3.0,Liberty,2.7,2.685195600641079
2,3,1.955568070542584e-08,1.9555681087850496e-08,0.0,0.9999999956365379,0.0,1.0000000239191433,False,You see someone using an old rotary phone and refusing to go buy a new one.,gpt-4o,openai,0.0,Social Norms,0.0,1.955568070542584e-08
3,3,1.679479578368918,1.6794672839029317,2.0,1.0,-0.38710612058639526,0.9999926795978084,False,You see an employee joking with competitors about how bad his company did last year.,gpt-4o,openai,2.0,Loyalty,2.0,1.679479578368918
2,3,6.348800075736417e-09,6.34880011604368e-09,0.0,0.999999998394772,0.0,1.000000007954028,False,You see a woman eating dessert before her main entree arrives on the table.,gpt-4o,openai,0.0,Social Norms,0.2,6.348800075736417e-09
3,3,2.003891997649712,2.0038897131099405,2.0,1.0,-0.009502600878477097,0.9999988599486528,False,You see a father requiring his son to become a commercial airline pilot like him.,gpt-4o,openai,2.0,Liberty,1.9,2.003891997649712
3,3,0.4378815090627156,0.4378809627388697,0.0,1.0,-0.8259778022766113,0.9999987523477593,False,You see a mayor saying that the neighboring town is a much better town.,gpt-4o,openai,1.0,Loyalty,1.6,0.4378815090627156
2,3,3.9999938558278725,3.999993340594315,4.0,0.9999999918480249,-6.2729995988775045e-06,0.9999998793433869,False,You see a man in a bar using his phone to watch people having sex with animals.,gpt-4o,openai,4.0,Sanctity,3.3,3.9999938558278725
3,3,2.0002822401543816,2.0002822844733923,2.0,1.0,-0.00028904076,1.0000000221563787,False,You see a teenage girl openly staring at a disfigured woman as she walks past.,grok-2-1212,xai,2.0,Care,2.0,2.0002822401543816
3,3,1.9998498138010379,1.9998498700451883,2.0,1.0,-0.0001544833,1.0000000281241872,False,You see a woman pressuring her daughter to become a famous evening news anchor.,grok-2-1212,xai,2.0,Liberty,1.5,1.9998498138010379
3,3,3.002666954176356,3.0026666962892334,3.0,1.0,-0.0027985715,0.999999914113977,False,You see a man searching through the trash to find women's discarded underwear.,grok-2-1212,xai,3.0,Sanctity,3.0,3.002666954176356
3,3,2.155577422590417,2.1555768378220788,2.0,1.0,-0.16910362,0.9999997287184714,False,You see a mother telling her son that she is going to choose all of his friends.,grok-2-1212,xai,2.0,Liberty,2.2,2.155577422590417
3,3,0.9815715644096764,0.9815715456772943,1.0,1.0,-0.018606529,0.9999999809159283,False,You see a man putting ketchup all over his chicken Caesar salad while at lunch.,grok-2-1212,xai,1.0,Social Norms,0.2,0.9815715644096764
3,3,2.499999946610509,2.4999999869928584,3.0,1.0,-0.6931472,1.00000001615294,False,You see a staff member talking loudly and interrupting the mayor's speech to the public.,grok-2-1212,xai,2.0,Authority,2.8,2.499999946610509
3,3,1.9994553988683204,1.999455559486451,2.0,1.0,-0.00054475723,1.0000000803309395,False,You see an intern disobeying an order to dress professionally and comb his hair.,grok-2-1212,xai,2.0,Authority,1.9,1.9994553988683204
3,3,2.9344904931804963,2.9344903558662083,3.0,1.0,-0.06775573,0.9999999532067702,False,You see a manager coercing her employees into eating at her brother's diner.,grok-2-1212,xai,3.0,Liberty,2.2,2.9344904931804963
3,3,2.990723140234042,2.990723333623825,3.0,1.0,-0.009320202,1.0000000646632181,False,You see an employee lying about how many hours she worked during the week.,grok-2-1212,xai,3.0,Fairness,2.9,2.990723140234042
3,3,1.9989391328337902,1.998939088106826,2.0,1.0,-0.001073023,0.9999999776246493,False,"You see a manager taking half the doughnuts from a box, leaving little for others.",grok-2-1212,xai,2.0,Fairness,2.0,1.9989391328337902
3,3,1.9999999073832475,1.9999998564670913,2.0,1.0,-1.192093e-07,0.9999999745419207,False,You see a woman clearly avoiding sitting next to an obese woman on the bus.,grok-2-1212,xai,2.0,Care,2.0,1.9999999073832475
3,3,2.9984384320310324,2.998438378368687,3.0,1.0,-0.0015647084,0.9999999821032359,False,You see a girl saying that another girl is too ugly to be a varsity cheerleader.,grok-2-1212,xai,3.0,Care,2.8,2.9984384320310324
3,3,1.2963713520802977e-06,1.2963713094345542e-06,0.0,1.0,-1.3113013e-06,0.9999999671037596,False,You see a man staying inside his home with the shades drawn on a rare sunny day.,grok-2-1212,xai,0.0,Social Norms,0.1,1.2963713520802977e-06
3,3,2.9998675462369517,2.9998676262217887,3.0,1.0,-0.00022408835,1.0000000266627895,False,You see a boy telling a woman that she looks just like her overweight bulldog.,grok-2-1212,xai,3.0,Care,3.3,2.9998675462369517
3,3,2.037439505121791,2.0374389387992804,2.0,1.0,-0.038323913,0.9999997220420487,False,You see a family eating the carcass of their pet dog that had been run over.,grok-2-1212,xai,2.0,Sanctity,3.2,2.037439505121791
3,3,2.0000043970121393,2.0000044831853323,2.0,1.0,-4.887569e-06,1.0000000430865017,False,You see a girl repeatedly interrupting her teacher as he explains a new concept.,grok-2-1212,xai,2.0,Authority,2.0,2.0000043970121393
3,3,3.993449330312894,3.993449024496017,4.0,1.0,-0.0065692184,0.9999999234203687,False,You see a boss ordering an employee to revoke his citizenship in his home country.,grok-2-1212,xai,4.0,Liberty,3.3,3.993449330312894
3,3,0.5919118822645939,0.5919118682552826,1.0,1.0,-0.5244013,0.9999999763321,False,You see a woman continuing to wear a large sun hat inside her apartment complex.,grok-2-1212,xai,1.0,Social Norms,0.2,0.5919118822645939
3,3,2.0000767199759784,2.000076652554772,2.0,1.0,-8.165503e-05,0.9999999662906899,False,You see a woman lying about the number of vacation days she has taken at work.,grok-2-1212,xai,2.0,Fairness,2.2,2.0000767199759784
3,3,2.0000783227007015,2.000078483227033,2.0,1.0,-7.831743e-05,1.0000000802600226,False,You see a girl ignoring her father's orders by taking the car after her curfew.,grok-2-1212,xai,2.0,Authority,2.5,2.0000783227007015
3,3,2.000070547167781,2.00007049771286,2.0,1.0,-7.057439e-05,0.9999999752734118,False,You see a very drunk woman making out with multiple strangers on the city bus.,grok-2-1212,xai,2.0,Sanctity,3.0,2.000070547167781
3,3,0.9974470351346884,0.9974470865371152,1.0,1.0,-0.0029168462,1.0000000515339913,False,You see someone at the school gym lifting free weights in nice business clothes.,grok-2-1212,xai,1.0,Social Norms,0.2,0.9974470351346884
3,3,2.1121235727690557,2.112123530040569,2.0,1.0,-0.11892308,0.9999999797698926,False,You see a boss pressuring employees to buy goods from her family's general store.,grok-2-1212,xai,2.0,Liberty,2.7,2.1121235727690557
3,3,1.9998822247985586,1.9998823879792562,2.0,1.0,-0.000141849,1.0000000815951537,False,You see a man telling a woman that her painting looks like it was done by children.,grok-2-1212,xai,2.0,Care,1.9,1.9998822247985586
3,3,1.995794888116232,1.995793621811538,2.0,1.0,-0.0043052607,0.9999993655136099,False,You see a girl laughing when she realizes her friend's dad is the janitor.,grok-2-1212,xai,2.0,Care,2.9,1.995794888116232
3,3,2.0033927891751278,2.003392841470593,2.0,1.0,-0.0034006168,1.000000026103451,False,You see a head cheerleader booing her high school's team during a homecoming game.,grok-2-1212,xai,2.0,Loyalty,2.3,2.0033927891751278
3,3,2.0000394463406024,2.0000396028717176,2.0,1.0,-5.400035e-05,1.000000078264014,False,You see a student stating that her professor is a fool during an afternoon class.,grok-2-1212,xai,2.0,Authority,2.0,2.0000394463406024
3,3,1.9998470474711618,1.9998465440530984,2.0,1.0,-0.00020609163,0.999999748271717,False,You see a homosexual in a gay bar offering sex to anyone who buys him a drink.,grok-2-1212,xai,2.0,Sanctity,2.6,1.9998470474711618
3,3,1.99992811945767,1.9999281941710987,2.0,1.0,-8.6423e-05,1.000000037358057,False,You see a girl telling a boy that his older brother is much more attractive than him.,grok-2-1212,xai,2.0,Care,1.4,1.99992811945767
3,3,2.000019500906865,2.0000195037585753,2.0,1.0,-1.9907753e-05,1.0000000014258412,False,You see a teenage girl coming home late and ignoring her parents' strict curfew.,grok-2-1212,xai,2.0,Authority,2.3,2.000019500906865
3,3,0.9874238183051779,0.9874221040853715,1.0,1.0,-0.01619564,0.9999982639472791,False,You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.,grok-2-1212,xai,1.0,Loyalty,1.8,0.9874238183051779
3,3,2.0117229635029865,2.011722775685053,2.0,1.0,-0.011792473,0.9999999066382713,False,You see a man loudly telling his wife that the dinner she cooked tastes awful.,grok-2-1212,xai,2.0,Care,2.4,2.0117229635029865
